,cidade_origem,sg_origem,cidade_destino,sg_destino,data,voos
360,ARACAJU,SBAR,RECIFE,SBRF,19/10/2019,4
361,ARACAJU,SBAR,RECIFE,SBRF,20/10/2019,4
362,ARACAJU,SBAR,RECIFE,SBRF,21/10/2019,4
363,ARACAJU,SBAR,RECIFE,SBRF,22/10/2019,4
364,ARACAJU,SBAR,RECIFE,SBRF,23/10/2019,4
365,ARACAJU,SBAR,RECIFE,SBRF,24/10/2019,4
366,ARACAJU,SBAR,RECIFE,SBRF,25/10/2019,4
367,ARACAJU,SBAR,RECIFE,SBRF,26/10/2019,4
368,ARACAJU,SBAR,RECIFE,SBRF,27/10/2019,4
369,ARACAJU,SBAR,RECIFE,SBRF,28/10/2019,4
370,ARACAJU,SBAR,RECIFE,SBRF,29/10/2019,4
371,ARACAJU,SBAR,RECIFE,SBRF,30/10/2019,4
372,ARACAJU,SBAR,RECIFE,SBRF,31/10/2019,4
373,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,01/10/2019,2
374,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,02/10/2019,2
375,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,03/10/2019,2
376,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,04/10/2019,1
377,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,05/10/2019,1
378,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,06/10/2019,2
379,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,07/10/2019,2
380,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,08/10/2019,2
381,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,09/10/2019,2
382,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,10/10/2019,2
383,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,11/10/2019,2
384,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,12/10/2019,1
385,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,13/10/2019,2
386,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,14/10/2019,2
387,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,15/10/2019,2
388,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,16/10/2019,2
389,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,17/10/2019,1
390,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,18/10/2019,2
391,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,19/10/2019,1
392,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,20/10/2019,2
393,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,21/10/2019,2
394,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,22/10/2019,2
395,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,23/10/2019,2
396,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,24/10/2019,2
397,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,25/10/2019,2
398,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,26/10/2019,1
399,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,27/10/2019,2
400,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,28/10/2019,2
401,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,29/10/2019,1
402,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,30/10/2019,1
403,ARACAJU,SBAR,RIO DE JANEIRO,SBGL,31/10/2019,2
404,ARACAJU,SBAR,SALVADOR,SBSV,01/10/2019,2
405,ARACAJU,SBAR,SALVADOR,SBSV,02/10/2019,2
406,ARACAJU,SBAR,SALVADOR,SBSV,03/10/2019,1
407,ARACAJU,SBAR,SALVADOR,SBSV,04/10/2019,1
408,ARACAJU,SBAR,SALVADOR,SBSV,05/10/2019,1
409,ARACAJU,SBAR,SALVADOR,SBSV,07/10/2019,1
410,ARACAJU,SBAR,SALVADOR,SBSV,08/10/2019,1
411,ARACAJU,SBAR,SALVADOR,SBSV,09/10/2019,1
412,ARACAJU,SBAR,SALVADOR,SBSV,10/10/2019,1
413,ARACAJU,SBAR,SALVADOR,SBSV,11/10/2019,1
414,ARACAJU,SBAR,SALVADOR,SBSV,12/10/2019,1
415,ARACAJU,SBAR,SALVADOR,SBSV,14/10/2019,1
416,ARACAJU,SBAR,SALVADOR,SBSV,15/10/2019,1
417,ARACAJU,SBAR,SALVADOR,SBSV,16/10/2019,1
418,ARACAJU,SBAR,SALVADOR,SBSV,17/10/2019,1
419,ARACAJU,SBAR,SALVADOR,SBSV,18/10/2019,1
420,ARACAJU,SBAR,SALVADOR,SBSV,19/10/2019,1
421,ARACAJU,SBAR,SALVADOR,SBSV,21/10/2019,1
422,ARACAJU,SBAR,SALVADOR,SBSV,22/10/2019,1
423,ARACAJU,SBAR,SALVADOR,SBSV,23/10/2019,1
424,ARACAJU,SBAR,SALVADOR,SBSV,24/10/2019,1
425,ARACAJU,SBAR,SALVADOR,SBSV,25/10/2019,1
426,ARACAJU,SBAR,SALVADOR,SBSV,26/10/2019,1
427,ARACAJU,SBAR,SALVADOR,SBSV,28/10/2019,1
428,ARACAJU,SBAR,SALVADOR,SBSV,29/10/2019,1
429,ARACAJU,SBAR,SALVADOR,SBSV,30/10/2019,2
430,ARACAJU,SBAR,SALVADOR,SBSV,31/10/2019,1
431,ARACAJU,SBAR,SÃO PAULO,SBSP,01/10/2019,1
432,ARACAJU,SBAR,SÃO PAULO,SBSP,02/10/2019,1
433,ARACAJU,SBAR,SÃO PAULO,SBSP,03/10/2019,1
434,ARACAJU,SBAR,SÃO PAULO,SBSP,04/10/2019,1
435,ARACAJU,SBAR,SÃO PAULO,SBSP,05/10/2019,1
436,ARACAJU,SBAR,SÃO PAULO,SBSP,06/10/2019,1
437,ARACAJU,SBAR,SÃO PAULO,SBSP,07/10/2019,1
438,ARACAJU,SBAR,SÃO PAULO,SBSP,08/10/2019,1
439,ARACAJU,SBAR,SÃO PAULO,SBSP,09/10/2019,1
440,ARACAJU,SBAR,SÃO PAULO,SBSP,10/10/2019,1
441,ARACAJU,SBAR,SÃO PAULO,SBSP,11/10/2019,1
442,ARACAJU,SBAR,SÃO PAULO,SBSP,12/10/2019,1
443,ARACAJU,SBAR,SÃO PAULO,SBSP,13/10/2019,1
444,ARACAJU,SBAR,SÃO PAULO,SBSP,14/10/2019,1
445,ARACAJU,SBAR,SÃO PAULO,SBSP,15/10/2019,1
446,ARACAJU,SBAR,SÃO PAULO,SBSP,16/10/2019,1
447,ARACAJU,SBAR,SÃO PAULO,SBSP,17/10/2019,1
448,ARACAJU,SBAR,SÃO PAULO,SBSP,18/10/2019,1
449,ARACAJU,SBAR,SÃO PAULO,SBSP,19/10/2019,1
450,ARACAJU,SBAR,SÃO PAULO,SBSP,20/10/2019,1
451,ARACAJU,SBAR,SÃO PAULO,SBSP,21/10/2019,1
452,ARACAJU,SBAR,SÃO PAULO,SBSP,22/10/2019,1
453,ARACAJU,SBAR,SÃO PAULO,SBSP,23/10/2019,1
454,ARACAJU,SBAR,SÃO PAULO,SBSP,24/10/2019,1
455,ARACAJU,SBAR,SÃO PAULO,SBSP,25/10/2019,1
456,ARACAJU,SBAR,SÃO PAULO,SBSP,26/10/2019,1
457,ARACAJU,SBAR,SÃO PAULO,SBSP,27/10/2019,1
458,ARACAJU,SBAR,SÃO PAULO,SBSP,28/10/2019,1
459,ARACAJU,SBAR,SÃO PAULO,SBSP,29/10/2019,1
460,ARACAJU,SBAR,SÃO PAULO,SBSP,30/10/2019,1
461,ARACAJU,SBAR,SÃO PAULO,SBSP,31/10/2019,1
462,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,01/10/2019,1
463,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,03/10/2019,1
464,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,04/10/2019,1
465,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,06/10/2019,1
466,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,07/10/2019,1
467,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,08/10/2019,1
468,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,10/10/2019,1
469,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,11/10/2019,1
470,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,13/10/2019,1
471,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,14/10/2019,1
472,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,15/10/2019,1
473,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,17/10/2019,1
474,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,18/10/2019,1
475,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,20/10/2019,1
476,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,21/10/2019,1
477,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,22/10/2019,1
478,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,24/10/2019,1
479,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,25/10/2019,1
480,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,27/10/2019,1
481,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,28/10/2019,1
482,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,29/10/2019,1
483,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,30/10/2019,1
484,ARAGUAÍNA,SWGN,BRASÍLIA,SBBR,31/10/2019,1
485,ARAGUAÍNA,SWGN,PALMAS,SBPJ,01/10/2019,1
486,ARAGUAÍNA,SWGN,PALMAS,SBPJ,02/10/2019,1
487,ARAGUAÍNA,SWGN,PALMAS,SBPJ,03/10/2019,1
488,ARAGUAÍNA,SWGN,PALMAS,SBPJ,04/10/2019,1
489,ARAGUAÍNA,SWGN,PALMAS,SBPJ,05/10/2019,1
490,ARAGUAÍNA,SWGN,PALMAS,SBPJ,06/10/2019,1
491,ARAGUAÍNA,SWGN,PALMAS,SBPJ,07/10/2019,1
492,ARAGUAÍNA,SWGN,PALMAS,SBPJ,08/10/2019,1
493,ARAGUAÍNA,SWGN,PALMAS,SBPJ,09/10/2019,1
494,ARAGUAÍNA,SWGN,PALMAS,SBPJ,10/10/2019,1
495,ARAGUAÍNA,SWGN,PALMAS,SBPJ,11/10/2019,1
496,ARAGUAÍNA,SWGN,PALMAS,SBPJ,12/10/2019,1
497,ARAGUAÍNA,SWGN,PALMAS,SBPJ,13/10/2019,1
498,ARAGUAÍNA,SWGN,PALMAS,SBPJ,14/10/2019,1
499,ARAGUAÍNA,SWGN,PALMAS,SBPJ,15/10/2019,1
500,ARAGUAÍNA,SWGN,PALMAS,SBPJ,16/10/2019,1
501,ARAGUAÍNA,SWGN,PALMAS,SBPJ,17/10/2019,1
502,ARAGUAÍNA,SWGN,PALMAS,SBPJ,18/10/2019,1
503,ARAGUAÍNA,SWGN,PALMAS,SBPJ,19/10/2019,1
504,ARAGUAÍNA,SWGN,PALMAS,SBPJ,20/10/2019,1
505,ARAGUAÍNA,SWGN,PALMAS,SBPJ,21/10/2019,1
506,ARAGUAÍNA,SWGN,PALMAS,SBPJ,22/10/2019,1
507,ARAGUAÍNA,SWGN,PALMAS,SBPJ,23/10/2019,1
508,ARAGUAÍNA,SWGN,PALMAS,SBPJ,24/10/2019,1
509,ARAGUAÍNA,SWGN,PALMAS,SBPJ,25/10/2019,1
510,ARAGUAÍNA,SWGN,PALMAS,SBPJ,26/10/2019,1
511,ARAXÁ,SBAX,UBERABA,SBUR,07/10/2019,1
512,ARAXÁ,SBAX,UBERABA,SBUR,14/10/2019,1
513,ARAXÁ,SBAX,UBERABA,SBUR,21/10/2019,1
514,ARAXÁ,SBAX,UBERABA,SBUR,28/10/2019,1
515,ARAÇATUBA,SBAU,CAMPINAS,SBKP,01/10/2019,4
516,ARAÇATUBA,SBAU,CAMPINAS,SBKP,02/10/2019,3
517,ARAÇATUBA,SBAU,CAMPINAS,SBKP,03/10/2019,3
518,ARAÇATUBA,SBAU,CAMPINAS,SBKP,04/10/2019,3
519,ARAÇATUBA,SBAU,CAMPINAS,SBKP,05/10/2019,2
520,ARAÇATUBA,SBAU,CAMPINAS,SBKP,06/10/2019,2
521,ARAÇATUBA,SBAU,CAMPINAS,SBKP,07/10/2019,3
522,ARAÇATUBA,SBAU,CAMPINAS,SBKP,08/10/2019,3
523,ARAÇATUBA,SBAU,CAMPINAS,SBKP,09/10/2019,3
524,ARAÇATUBA,SBAU,CAMPINAS,SBKP,10/10/2019,3
525,ARAÇATUBA,SBAU,CAMPINAS,SBKP,11/10/2019,3
526,ARAÇATUBA,SBAU,CAMPINAS,SBKP,12/10/2019,2
527,ARAÇATUBA,SBAU,CAMPINAS,SBKP,13/10/2019,2
528,ARAÇATUBA,SBAU,CAMPINAS,SBKP,14/10/2019,3
529,ARAÇATUBA,SBAU,CAMPINAS,SBKP,15/10/2019,3
530,ARAÇATUBA,SBAU,CAMPINAS,SBKP,16/10/2019,3
531,ARAÇATUBA,SBAU,CAMPINAS,SBKP,17/10/2019,3
532,ARAÇATUBA,SBAU,CAMPINAS,SBKP,18/10/2019,3
533,ARAÇATUBA,SBAU,CAMPINAS,SBKP,19/10/2019,2
534,ARAÇATUBA,SBAU,CAMPINAS,SBKP,20/10/2019,2
535,ARAÇATUBA,SBAU,CAMPINAS,SBKP,21/10/2019,2
536,ARAÇATUBA,SBAU,CAMPINAS,SBKP,22/10/2019,3
537,ARAÇATUBA,SBAU,CAMPINAS,SBKP,23/10/2019,3
538,ARAÇATUBA,SBAU,CAMPINAS,SBKP,24/10/2019,3
539,ARAÇATUBA,SBAU,CAMPINAS,SBKP,25/10/2019,3
540,ARAÇATUBA,SBAU,CAMPINAS,SBKP,26/10/2019,2
541,ARAÇATUBA,SBAU,CAMPINAS,SBKP,27/10/2019,2
542,ARAÇATUBA,SBAU,CAMPINAS,SBKP,28/10/2019,3
543,ARAÇATUBA,SBAU,CAMPINAS,SBKP,29/10/2019,3
544,ARAÇATUBA,SBAU,CAMPINAS,SBKP,30/10/2019,3
545,ARAÇATUBA,SBAU,CAMPINAS,SBKP,31/10/2019,3
546,ARAÇATUBA,SBAU,SÃO PAULO,SBSP,27/10/2019,1
547,ARAÇATUBA,SBAU,SÃO PAULO,SBSP,28/10/2019,1
548,ARAÇATUBA,SBAU,SÃO PAULO,SBSP,29/10/2019,1
549,ARAÇATUBA,SBAU,SÃO PAULO,SBSP,30/10/2019,1
550,AREALVA,SBAE,AREALVA,SBAE,04/10/2019,1
551,AREALVA,SBAE,CAMPINAS,SBKP,01/10/2019,2
552,AREALVA,SBAE,CAMPINAS,SBKP,02/10/2019,2
553,AREALVA,SBAE,CAMPINAS,SBKP,03/10/2019,2
554,AREALVA,SBAE,CAMPINAS,SBKP,04/10/2019,2
555,AREALVA,SBAE,CAMPINAS,SBKP,05/10/2019,2
556,AREALVA,SBAE,CAMPINAS,SBKP,06/10/2019,1
557,AREALVA,SBAE,CAMPINAS,SBKP,07/10/2019,2
558,AREALVA,SBAE,CAMPINAS,SBKP,08/10/2019,2
559,AREALVA,SBAE,CAMPINAS,SBKP,09/10/2019,1
560,AREALVA,SBAE,CAMPINAS,SBKP,10/10/2019,2
561,AREALVA,SBAE,CAMPINAS,SBKP,11/10/2019,2
562,AREALVA,SBAE,CAMPINAS,SBKP,12/10/2019,2
563,AREALVA,SBAE,CAMPINAS,SBKP,13/10/2019,1
564,AREALVA,SBAE,CAMPINAS,SBKP,14/10/2019,2
565,AREALVA,SBAE,CAMPINAS,SBKP,15/10/2019,2
566,AREALVA,SBAE,CAMPINAS,SBKP,16/10/2019,2
567,AREALVA,SBAE,CAMPINAS,SBKP,17/10/2019,2
568,AREALVA,SBAE,CAMPINAS,SBKP,18/10/2019,2
569,AREALVA,SBAE,CAMPINAS,SBKP,19/10/2019,1
570,AREALVA,SBAE,CAMPINAS,SBKP,20/10/2019,1
571,AREALVA,SBAE,CAMPINAS,SBKP,21/10/2019,2
572,AREALVA,SBAE,CAMPINAS,SBKP,22/10/2019,3
573,AREALVA,SBAE,CAMPINAS,SBKP,23/10/2019,2
574,AREALVA,SBAE,CAMPINAS,SBKP,24/10/2019,2
575,AREALVA,SBAE,CAMPINAS,SBKP,25/10/2019,2
576,AREALVA,SBAE,CAMPINAS,SBKP,26/10/2019,2
577,AREALVA,SBAE,CAMPINAS,SBKP,27/10/2019,1
578,AREALVA,SBAE,CAMPINAS,SBKP,28/10/2019,2
579,AREALVA,SBAE,CAMPINAS,SBKP,29/10/2019,2
580,AREALVA,SBAE,CAMPINAS,SBKP,30/10/2019,2
581,AREALVA,SBAE,CAMPINAS,SBKP,31/10/2019,2
582,AREALVA,SBAE,GUARULHOS,SBGR,01/10/2019,1
583,AREALVA,SBAE,GUARULHOS,SBGR,04/10/2019,1
584,AREALVA,SBAE,GUARULHOS,SBGR,05/10/2019,1
585,AREALVA,SBAE,GUARULHOS,SBGR,06/10/2019,1
586,AREALVA,SBAE,GUARULHOS,SBGR,07/10/2019,1
587,AREALVA,SBAE,GUARULHOS,SBGR,08/10/2019,1
588,AREALVA,SBAE,GUARULHOS,SBGR,13/10/2019,1
589,AREALVA,SBAE,GUARULHOS,SBGR,14/10/2019,1
590,AREALVA,SBAE,GUARULHOS,SBGR,15/10/2019,1
591,AREALVA,SBAE,GUARULHOS,SBGR,18/10/2019,1
592,AREALVA,SBAE,GUARULHOS,SBGR,20/10/2019,1
593,AREALVA,SBAE,GUARULHOS,SBGR,21/10/2019,1
594,AREALVA,SBAE,GUARULHOS,SBGR,22/10/2019,1
595,AREALVA,SBAE,GUARULHOS,SBGR,25/10/2019,1
596,AREALVA,SBAE,GUARULHOS,SBGR,27/10/2019,1
597,AREALVA,SBAE,GUARULHOS,SBGR,28/10/2019,1
598,AREALVA,SBAE,GUARULHOS,SBGR,29/10/2019,1
599,AREALVA,SBAE,SÃO PAULO,SBSP,27/10/2019,1
600,AREALVA,SBAE,SÃO PAULO,SBSP,28/10/2019,3
601,AREALVA,SBAE,SÃO PAULO,SBSP,29/10/2019,3
602,AREALVA,SBAE,SÃO PAULO,SBSP,30/10/2019,3
603,AREALVA,SBAE,SÃO PAULO,SBSP,31/10/2019,3
604,AREALVA,SJTC,SÃO PAULO,SBSP,31/10/2019,2
605,AREQUIPA/RODRIGUEZ BALLON,SPQU,CUZCO,SPZO,10/10/2019,1
606,AREQUIPA/RODRIGUEZ BALLON,SPQU,CUZCO,SPZO,11/10/2019,2
607,AREQUIPA/RODRIGUEZ BALLON,SPQU,CUZCO,SPZO,12/10/2019,1
608,AREQUIPA/RODRIGUEZ BALLON,SPQU,LIMA,SPJC,09/10/2019,3
609,AREQUIPA/RODRIGUEZ BALLON,SPQU,LIMA,SPJC,10/10/2019,10
610,AREQUIPA/RODRIGUEZ BALLON,SPQU,LIMA,SPJC,11/10/2019,10
611,AREQUIPA/RODRIGUEZ BALLON,SPQU,LIMA,SPJC,12/10/2019,8
612,ARICA,SCAR,SANTIAGO DO CHILE,SCEL,10/10/2019,4
613,ARICA,SCAR,SANTIAGO DO CHILE,SCEL,11/10/2019,4
614,ARICA,SCAR,SANTIAGO DO CHILE,SCEL,12/10/2019,4
615,ASSUNCAO,SGAS,BOGOTA,SKBO,14/10/2019,1
616,ASSUNCAO,SGAS,BOGOTA,SKBO,28/10/2019,1
617,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,01/10/2019,1
618,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,04/10/2019,1
619,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,05/10/2019,1
620,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,06/10/2019,1
621,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,07/10/2019,1
622,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,08/10/2019,1
623,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,10/10/2019,1
624,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,11/10/2019,1
625,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,12/10/2019,1
626,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,13/10/2019,1
627,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,14/10/2019,1
628,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,15/10/2019,1
629,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,18/10/2019,1
630,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,19/10/2019,1
631,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,20/10/2019,1
632,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,21/10/2019,1
633,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,22/10/2019,1
634,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,25/10/2019,1
635,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,26/10/2019,1
636,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,27/10/2019,1
637,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,28/10/2019,1
638,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,29/10/2019,1
639,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,30/10/2019,1
640,ASSUNCAO,SGAS,BUENOS AIRES,SAEZ,31/10/2019,1
641,ASSUNCAO,SGAS,CONFINS,SBCF,22/10/2019,1
642,ASSUNCAO,SGAS,FORTALEZA,SBFZ,15/10/2019,1
643,ASSUNCAO,SGAS,GUARULHOS,SBGR,01/10/2019,3
644,ASSUNCAO,SGAS,GUARULHOS,SBGR,02/10/2019,2
645,ASSUNCAO,SGAS,GUARULHOS,SBGR,03/10/2019,2
646,ASSUNCAO,SGAS,GUARULHOS,SBGR,04/10/2019,2
647,ASSUNCAO,SGAS,GUARULHOS,SBGR,05/10/2019,2
648,ASSUNCAO,SGAS,GUARULHOS,SBGR,06/10/2019,3
649,ASSUNCAO,SGAS,GUARULHOS,SBGR,07/10/2019,3
650,ASSUNCAO,SGAS,GUARULHOS,SBGR,08/10/2019,2
651,ASSUNCAO,SGAS,GUARULHOS,SBGR,09/10/2019,3
652,ASSUNCAO,SGAS,GUARULHOS,SBGR,10/10/2019,2
653,ASSUNCAO,SGAS,GUARULHOS,SBGR,11/10/2019,3
654,ASSUNCAO,SGAS,GUARULHOS,SBGR,12/10/2019,3
655,ASSUNCAO,SGAS,GUARULHOS,SBGR,13/10/2019,3
656,ASSUNCAO,SGAS,GUARULHOS,SBGR,14/10/2019,2
657,ASSUNCAO,SGAS,GUARULHOS,SBGR,15/10/2019,1
658,ASSUNCAO,SGAS,GUARULHOS,SBGR,16/10/2019,5
659,ASSUNCAO,SGAS,GUARULHOS,SBGR,17/10/2019,3
660,ASSUNCAO,SGAS,GUARULHOS,SBGR,18/10/2019,3
661,ASSUNCAO,SGAS,GUARULHOS,SBGR,19/10/2019,3
662,ASSUNCAO,SGAS,GUARULHOS,SBGR,20/10/2019,3
663,ASSUNCAO,SGAS,GUARULHOS,SBGR,21/10/2019,3
664,ASSUNCAO,SGAS,GUARULHOS,SBGR,22/10/2019,3
665,ASSUNCAO,SGAS,GUARULHOS,SBGR,23/10/2019,3
666,ASSUNCAO,SGAS,GUARULHOS,SBGR,24/10/2019,3
667,ASSUNCAO,SGAS,GUARULHOS,SBGR,25/10/2019,3
668,ASSUNCAO,SGAS,GUARULHOS,SBGR,26/10/2019,3
669,ASSUNCAO,SGAS,GUARULHOS,SBGR,27/10/2019,3
670,ASSUNCAO,SGAS,GUARULHOS,SBGR,28/10/2019,3
671,ASSUNCAO,SGAS,GUARULHOS,SBGR,29/10/2019,3
672,ASSUNCAO,SGAS,GUARULHOS,SBGR,30/10/2019,3
673,ASSUNCAO,SGAS,GUARULHOS,SBGR,31/10/2019,3
674,ASSUNCAO,SGAS,LIMA,SPJC,10/10/2019,1
675,ASSUNCAO,SGAS,LIMA,SPJC,11/10/2019,1
676,ASSUNCAO,SGAS,LIMA,SPJC,12/10/2019,1
677,ASSUNCAO,SGAS,RIO NEGRO/JOSE MARIA CORDOV,SKRG,21/10/2019,1
678,ASSUNCAO,SGAS,SANTIAGO DO CHILE,SCEL,07/10/2019,1
679,ASSUNCAO,SGAS,SANTIAGO DO CHILE,SCEL,10/10/2019,1
680,ASSUNCAO,SGAS,SANTIAGO DO CHILE,SCEL,11/10/2019,1
681,ASSUNCAO,SGAS,SANTIAGO DO CHILE,SCEL,12/10/2019,1
682,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1
683,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,1
684,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1
685,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,25/10/2019,1
686,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,27/10/2019,1
687,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,29/10/2019,1
688,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,31/10/2019,1
689,ATLANTA/INTL,KATL,GUARULHOS,SBGR,01/10/2019,1
690,ATLANTA/INTL,KATL,GUARULHOS,SBGR,02/10/2019,1
691,ATLANTA/INTL,KATL,GUARULHOS,SBGR,03/10/2019,1
692,ATLANTA/INTL,KATL,GUARULHOS,SBGR,04/10/2019,1
693,ATLANTA/INTL,KATL,GUARULHOS,SBGR,05/10/2019,1
694,ATLANTA/INTL,KATL,GUARULHOS,SBGR,06/10/2019,1
695,ATLANTA/INTL,KATL,GUARULHOS,SBGR,07/10/2019,1
696,ATLANTA/INTL,KATL,GUARULHOS,SBGR,08/10/2019,1
697,ATLANTA/INTL,KATL,GUARULHOS,SBGR,09/10/2019,1
698,ATLANTA/INTL,KATL,GUARULHOS,SBGR,10/10/2019,1
699,ATLANTA/INTL,KATL,GUARULHOS,SBGR,11/10/2019,1
700,ATLANTA/INTL,KATL,GUARULHOS,SBGR,12/10/2019,1
701,ATLANTA/INTL,KATL,GUARULHOS,SBGR,13/10/2019,1
702,ATLANTA/INTL,KATL,GUARULHOS,SBGR,14/10/2019,1
703,ATLANTA/INTL,KATL,GUARULHOS,SBGR,15/10/2019,1
704,ATLANTA/INTL,KATL,GUARULHOS,SBGR,16/10/2019,1
705,ATLANTA/INTL,KATL,GUARULHOS,SBGR,17/10/2019,1
706,ATLANTA/INTL,KATL,GUARULHOS,SBGR,18/10/2019,1
707,ATLANTA/INTL,KATL,GUARULHOS,SBGR,19/10/2019,1
708,ATLANTA/INTL,KATL,GUARULHOS,SBGR,20/10/2019,1
709,ATLANTA/INTL,KATL,GUARULHOS,SBGR,21/10/2019,1
710,ATLANTA/INTL,KATL,GUARULHOS,SBGR,22/10/2019,1
711,ATLANTA/INTL,KATL,GUARULHOS,SBGR,23/10/2019,1
712,ATLANTA/INTL,KATL,GUARULHOS,SBGR,24/10/2019,1
713,ATLANTA/INTL,KATL,GUARULHOS,SBGR,26/10/2019,2
714,ATLANTA/INTL,KATL,GUARULHOS,SBGR,27/10/2019,1
715,ATLANTA/INTL,KATL,GUARULHOS,SBGR,28/10/2019,1
716,ATLANTA/INTL,KATL,GUARULHOS,SBGR,29/10/2019,1
717,ATLANTA/INTL,KATL,GUARULHOS,SBGR,30/10/2019,1
718,ATLANTA/INTL,KATL,GUARULHOS,SBGR,31/10/2019,1
719,ATLANTA/INTL,KATL,RIO DE JANEIRO,SBGL,01/10/2019,1
720,ATLANTA/INTL,KATL,RIO DE JANEIRO,SBGL,02/10/2019,1
721,ATLANTA/INTL,KATL,RIO DE JANEIRO,SBGL,03/10/2019,1
722,ATLANTA/INTL,KATL,RIO DE JANEIRO,SBGL,04/10/2019,1
